temporada,producto,id_producto,id_ciudad,ciudad,unidades_vendidas,evento,fecha
primavera,jugo,3,6,tlajomulco,50,0,26/03/2024
primavera,refresco,1,1,zapopan,126,0,26/03/2024
primavera,refresco,1,2,guadalajara,134,0,26/03/2024
primavera,refresco,1,3,tonala,128,0,26/03/2024
primavera,refresco,1,4,tlaquepaque,114,0,26/03/2024
primavera,refresco,1,5,el_salto,115,0,26/03/2024
primavera,refresco,1,6,tlajomulco,118,0,26/03/2024
primavera,agua,2,1,zapopan,109,0,27/03/2024
primavera,agua,2,2,guadalajara,89,0,27/03/2024
primavera,agua,2,3,tonala,93,0,27/03/2024
primavera,agua,2,4,tlaquepaque,101,0,27/03/2024
primavera,agua,2,5,el_salto,93,0,27/03/2024
primavera,agua,2,6,tlajomulco,100,0,27/03/2024
primavera,bebida_energizante,4,1,zapopan,49,0,27/03/2024
primavera,bebida_energizante,4,2,guadalajara,29,0,27/03/2024
primavera,bebida_energizante,4,3,tonala,40,0,27/03/2024
primavera,bebida_energizante,4,4,tlaquepaque,46,0,27/03/2024
primavera,bebida_energizante,4,5,el_salto,41,0,27/03/2024
primavera,bebida_energizante,4,6,tlajomulco,32,0,27/03/2024
primavera,jugo,3,1,zapopan,70,0,27/03/2024
primavera,jugo,3,2,guadalajara,54,0,27/03/2024
primavera,jugo,3,3,tonala,49,0,27/03/2024
primavera,jugo,3,4,tlaquepaque,62,0,27/03/2024
primavera,jugo,3,5,el_salto,70,0,27/03/2024
primavera,jugo,3,6,tlajomulco,66,0,27/03/2024
primavera,refresco,1,1,zapopan,115,0,27/03/2024
primavera,refresco,1,2,guadalajara,129,0,27/03/2024
primavera,refresco,1,3,tonala,124,0,27/03/2024
primavera,refresco,1,4,tlaquepaque,107,0,27/03/2024
primavera,refresco,1,5,el_salto,93,0,27/03/2024
primavera,refresco,1,6,tlajomulco,115,0,27/03/2024
primavera,agua,2,1,zapopan,107,0,28/03/2024
primavera,agua,2,2,guadalajara,101,0,28/03/2024
primavera,agua,2,3,tonala,77,0,28/03/2024
primavera,agua,2,4,tlaquepaque,114,0,28/03/2024
primavera,agua,2,5,el_salto,96,0,28/03/2024
primavera,agua,2,6,tlajomulco,108,0,28/03/2024
primavera,bebida_energizante,4,1,zapopan,37,0,28/03/2024
primavera,bebida_energizante,4,2,guadalajara,38,0,28/03/2024
primavera,bebida_energizante,4,3,tonala,34,0,28/03/2024
primavera,bebida_energizante,4,4,tlaquepaque,50,0,28/03/2024
primavera,bebida_energizante,4,5,el_salto,29,0,28/03/2024
primavera,bebida_energizante,4,6,tlajomulco,20,0,28/03/2024
primavera,jugo,3,1,zapopan,52,0,28/03/2024
primavera,jugo,3,2,guadalajara,50,0,28/03/2024
primavera,jugo,3,3,tonala,57,0,28/03/2024
primavera,jugo,3,4,tlaquepaque,67,0,28/03/2024
primavera,jugo,3,5,el_salto,73,0,28/03/2024
primavera,jugo,3,6,tlajomulco,55,0,28/03/2024
primavera,refresco,1,1,zapopan,118,0,28/03/2024
primavera,refresco,1,2,guadalajara,124,0,28/03/2024
primavera,refresco,1,3,tonala,127,0,28/03/2024
primavera,refresco,1,4,tlaquepaque,133,0,28/03/2024
primavera,refresco,1,5,el_salto,114,0,28/03/2024
primavera,refresco,1,6,tlajomulco,119,0,28/03/2024
primavera,agua,2,1,zapopan,99,0,29/03/2024
primavera,agua,2,2,guadalajara,116,0,29/03/2024
primavera,agua,2,3,tonala,101,0,29/03/2024
primavera,agua,2,4,tlaquepaque,118,0,29/03/2024
primavera,agua,2,5,el_salto,95,0,29/03/2024
primavera,agua,2,6,tlajomulco,97,0,29/03/2024
primavera,bebida_energizante,4,1,zapopan,26,0,29/03/2024
primavera,bebida_energizante,4,2,guadalajara,36,0,29/03/2024
primavera,bebida_energizante,4,3,tonala,33,0,29/03/2024
primavera,bebida_energizante,4,4,tlaquepaque,46,0,29/03/2024
primavera,bebida_energizante,4,5,el_salto,37,0,29/03/2024
primavera,bebida_energizante,4,6,tlajomulco,42,0,29/03/2024
primavera,jugo,3,1,zapopan,67,0,29/03/2024
primavera,jugo,3,2,guadalajara,48,0,29/03/2024
primavera,jugo,3,3,tonala,53,0,29/03/2024
primavera,jugo,3,4,tlaquepaque,58,0,29/03/2024
primavera,jugo,3,5,el_salto,46,0,29/03/2024
primavera,jugo,3,6,tlajomulco,63,0,29/03/2024
primavera,refresco,1,1,zapopan,118,0,29/03/2024
primavera,refresco,1,2,guadalajara,114,0,29/03/2024
primavera,refresco,1,3,tonala,120,0,29/03/2024
primavera,refresco,1,4,tlaquepaque,133,0,29/03/2024
primavera,refresco,1,5,el_salto,117,0,29/03/2024
primavera,refresco,1,6,tlajomulco,113,0,29/03/2024
primavera,agua,2,1,zapopan,96,0,30/03/2024
primavera,agua,2,2,guadalajara,99,0,30/03/2024
primavera,agua,2,3,tonala,93,0,30/03/2024
primavera,agua,2,4,tlaquepaque,103,0,30/03/2024
primavera,agua,2,5,el_salto,122,0,30/03/2024
primavera,agua,2,6,tlajomulco,110,0,30/03/2024
primavera,bebida_energizante,4,1,zapopan,27,0,30/03/2024
primavera,bebida_energizante,4,2,guadalajara,36,0,30/03/2024
primavera,bebida_energizante,4,3,tonala,45,0,30/03/2024
primavera,bebida_energizante,4,4,tlaquepaque,24,0,30/03/2024
primavera,bebida_energizante,4,5,el_salto,45,0,30/03/2024
primavera,bebida_energizante,4,6,tlajomulco,37,0,30/03/2024
primavera,jugo,3,1,zapopan,59,0,30/03/2024
primavera,jugo,3,2,guadalajara,57,0,30/03/2024
primavera,jugo,3,3,tonala,60,0,30/03/2024
primavera,jugo,3,4,tlaquepaque,65,0,30/03/2024
primavera,jugo,3,5,el_salto,62,0,30/03/2024
primavera,jugo,3,6,tlajomulco,50,0,30/03/2024
primavera,refresco,1,1,zapopan,143,0,30/03/2024
primavera,refresco,1,2,guadalajara,110,0,30/03/2024
primavera,refresco,1,3,tonala,107,0,30/03/2024
primavera,refresco,1,4,tlaquepaque,129,0,30/03/2024
primavera,refresco,1,5,el_salto,116,0,30/03/2024
primavera,refresco,1,6,tlajomulco,127,0,30/03/2024
primavera,agua,2,1,zapopan,81,0,31/03/2024
primavera,agua,2,2,guadalajara,97,0,31/03/2024
primavera,agua,2,3,tonala,107,0,31/03/2024
primavera,agua,2,4,tlaquepaque,89,0,31/03/2024
primavera,agua,2,5,el_salto,97,0,31/03/2024
primavera,agua,2,6,tlajomulco,94,0,31/03/2024
primavera,bebida_energizante,4,1,zapopan,51,0,31/03/2024
primavera,bebida_energizante,4,2,guadalajara,43,0,31/03/2024
primavera,bebida_energizante,4,3,tonala,39,0,31/03/2024
primavera,bebida_energizante,4,4,tlaquepaque,54,0,31/03/2024
primavera,bebida_energizante,4,5,el_salto,38,0,31/03/2024
primavera,bebida_energizante,4,6,tlajomulco,32,0,31/03/2024
primavera,jugo,3,1,zapopan,76,0,31/03/2024
primavera,jugo,3,2,guadalajara,74,0,31/03/2024
primavera,jugo,3,3,tonala,54,0,31/03/2024
primavera,jugo,3,4,tlaquepaque,53,0,31/03/2024
primavera,jugo,3,5,el_salto,52,0,31/03/2024
primavera,jugo,3,6,tlajomulco,64,0,31/03/2024
primavera,refresco,1,1,zapopan,130,0,31/03/2024
primavera,refresco,1,2,guadalajara,116,0,31/03/2024
primavera,refresco,1,3,tonala,110,0,31/03/2024
primavera,refresco,1,4,tlaquepaque,116,0,31/03/2024
primavera,refresco,1,5,el_salto,114,0,31/03/2024
primavera,refresco,1,6,tlajomulco,115,0,31/03/2024
primavera,agua,2,1,zapopan,105,0,01/04/2024
primavera,agua,2,2,guadalajara,84,0,01/04/2024
primavera,agua,2,3,tonala,107,0,01/04/2024
primavera,agua,2,4,tlaquepaque,86,0,01/04/2024
primavera,agua,2,5,el_salto,118,0,01/04/2024
primavera,agua,2,6,tlajomulco,109,0,01/04/2024
primavera,bebida_energizante,4,1,zapopan,41,0,01/04/2024
primavera,bebida_energizante,4,2,guadalajara,55,0,01/04/2024
primavera,bebida_energizante,4,3,tonala,31,0,01/04/2024
primavera,bebida_energizante,4,4,tlaquepaque,67,0,01/04/2024
primavera,bebida_energizante,4,5,el_salto,50,0,01/04/2024
primavera,bebida_energizante,4,6,tlajomulco,16,0,01/04/2024
primavera,jugo,3,1,zapopan,62,0,01/04/2024
primavera,jugo,3,2,guadalajara,75,0,01/04/2024
primavera,jugo,3,3,tonala,65,0,01/04/2024
primavera,jugo,3,4,tlaquepaque,54,0,01/04/2024
primavera,jugo,3,5,el_salto,65,0,01/04/2024
primavera,jugo,3,6,tlajomulco,57,0,01/04/2024
primavera,refresco,1,1,zapopan,121,0,01/04/2024
primavera,refresco,1,2,guadalajara,127,0,01/04/2024
primavera,refresco,1,3,tonala,127,0,01/04/2024
primavera,refresco,1,4,tlaquepaque,125,0,01/04/2024
primavera,refresco,1,5,el_salto,124,0,01/04/2024
primavera,refresco,1,6,tlajomulco,115,0,01/04/2024
primavera,agua,2,1,zapopan,117,0,02/04/2024
primavera,agua,2,2,guadalajara,95,0,02/04/2024
primavera,agua,2,3,tonala,104,0,02/04/2024
primavera,agua,2,4,tlaquepaque,89,0,02/04/2024
primavera,agua,2,5,el_salto,96,0,02/04/2024
primavera,agua,2,6,tlajomulco,107,0,02/04/2024
primavera,bebida_energizante,4,1,zapopan,30,0,02/04/2024
primavera,bebida_energizante,4,2,guadalajara,42,0,02/04/2024
primavera,bebida_energizante,4,3,tonala,54,0,02/04/2024
primavera,bebida_energizante,4,4,tlaquepaque,32,0,02/04/2024
primavera,bebida_energizante,4,5,el_salto,31,0,02/04/2024
primavera,bebida_energizante,4,6,tlajomulco,41,0,02/04/2024
primavera,jugo,3,1,zapopan,40,0,02/04/2024
primavera,jugo,3,2,guadalajara,51,0,02/04/2024
primavera,jugo,3,3,tonala,53,0,02/04/2024
primavera,jugo,3,4,tlaquepaque,56,0,02/04/2024
primavera,jugo,3,5,el_salto,50,0,02/04/2024
primavera,jugo,3,6,tlajomulco,44,0,02/04/2024
primavera,refresco,1,1,zapopan,118,0,02/04/2024
primavera,refresco,1,2,guadalajara,124,0,02/04/2024
primavera,refresco,1,3,tonala,135,0,02/04/2024
primavera,refresco,1,4,tlaquepaque,116,0,02/04/2024
primavera,refresco,1,5,el_salto,125,0,02/04/2024
primavera,refresco,1,6,tlajomulco,129,0,02/04/2024
primavera,agua,2,1,zapopan,97,0,03/04/2024
primavera,agua,2,2,guadalajara,93,0,03/04/2024
primavera,agua,2,3,tonala,113,0,03/04/2024
primavera,agua,2,4,tlaquepaque,99,0,03/04/2024
primavera,agua,2,5,el_salto,103,0,03/04/2024
primavera,agua,2,6,tlajomulco,105,0,03/04/2024
primavera,bebida_energizante,4,1,zapopan,31,0,03/04/2024
primavera,bebida_energizante,4,2,guadalajara,50,0,03/04/2024
primavera,bebida_energizante,4,3,tonala,32,0,03/04/2024
primavera,bebida_energizante,4,4,tlaquepaque,44,0,03/04/2024
primavera,bebida_energizante,4,5,el_salto,46,0,03/04/2024
primavera,bebida_energizante,4,6,tlajomulco,47,0,03/04/2024
primavera,jugo,3,1,zapopan,69,0,03/04/2024
primavera,jugo,3,2,guadalajara,63,0,03/04/2024
primavera,jugo,3,3,tonala,64,0,03/04/2024
primavera,jugo,3,4,tlaquepaque,72,0,03/04/2024
primavera,jugo,3,5,el_salto,82,0,03/04/2024
primavera,jugo,3,6,tlajomulco,67,0,03/04/2024
primavera,refresco,1,1,zapopan,120,0,03/04/2024
primavera,refresco,1,2,guadalajara,120,0,03/04/2024
primavera,refresco,1,3,tonala,114,0,03/04/2024
primavera,refresco,1,4,tlaquepaque,124,0,03/04/2024
primavera,refresco,1,5,el_salto,130,0,03/04/2024
primavera,refresco,1,6,tlajomulco,108,0,03/04/2024
primavera,agua,2,1,zapopan,97,0,04/04/2024
primavera,agua,2,2,guadalajara,100,0,04/04/2024
primavera,agua,2,3,tonala,93,0,04/04/2024
primavera,agua,2,4,tlaquepaque,103,0,04/04/2024
primavera,agua,2,5,el_salto,95,0,04/04/2024
primavera,agua,2,6,tlajomulco,88,0,04/04/2024
primavera,bebida_energizante,4,1,zapopan,47,0,04/04/2024
primavera,bebida_energizante,4,2,guadalajara,27,0,04/04/2024
primavera,bebida_energizante,4,3,tonala,29,0,04/04/2024
primavera,bebida_energizante,4,4,tlaquepaque,27,0,04/04/2024
primavera,bebida_energizante,4,5,el_salto,27,0,04/04/2024
primavera,bebida_energizante,4,6,tlajomulco,48,0,04/04/2024
primavera,jugo,3,1,zapopan,66,0,04/04/2024
primavera,jugo,3,2,guadalajara,62,0,04/04/2024
primavera,jugo,3,3,tonala,57,0,04/04/2024
primavera,jugo,3,4,tlaquepaque,58,0,04/04/2024
primavera,jugo,3,5,el_salto,58,0,04/04/2024
primavera,jugo,3,6,tlajomulco,60,0,04/04/2024
primavera,refresco,1,1,zapopan,112,0,04/04/2024
primavera,refresco,1,2,guadalajara,99,0,04/04/2024
primavera,refresco,1,3,tonala,125,0,04/04/2024
primavera,refresco,1,4,tlaquepaque,119,0,04/04/2024
primavera,refresco,1,5,el_salto,110,0,04/04/2024
primavera,refresco,1,6,tlajomulco,114,0,04/04/2024
primavera,agua,2,1,zapopan,90,0,05/04/2024
primavera,agua,2,2,guadalajara,106,0,05/04/2024
primavera,agua,2,3,tonala,110,0,05/04/2024
primavera,agua,2,4,tlaquepaque,80,0,05/04/2024
primavera,agua,2,5,el_salto,97,0,05/04/2024
primavera,agua,2,6,tlajomulco,109,0,05/04/2024
primavera,bebida_energizante,4,1,zapopan,34,0,05/04/2024
primavera,bebida_energizante,4,2,guadalajara,40,0,05/04/2024
primavera,bebida_energizante,4,3,tonala,32,0,05/04/2024
primavera,bebida_energizante,4,4,tlaquepaque,27,0,05/04/2024
primavera,bebida_energizante,4,5,el_salto,42,0,05/04/2024
primavera,bebida_energizante,4,6,tlajomulco,40,0,05/04/2024
primavera,jugo,3,1,zapopan,66,0,05/04/2024
primavera,jugo,3,2,guadalajara,71,0,05/04/2024
primavera,jugo,3,3,tonala,48,0,05/04/2024
primavera,jugo,3,4,tlaquepaque,66,0,05/04/2024
primavera,jugo,3,5,el_salto,66,0,05/04/2024
primavera,jugo,3,6,tlajomulco,67,0,05/04/2024
primavera,refresco,1,1,zapopan,133,0,05/04/2024
primavera,refresco,1,2,guadalajara,124,0,05/04/2024
primavera,refresco,1,3,tonala,123,0,05/04/2024
primavera,refresco,1,4,tlaquepaque,126,0,05/04/2024
primavera,refresco,1,5,el_salto,110,0,05/04/2024
primavera,refresco,1,6,tlajomulco,134,0,05/04/2024
primavera,agua,2,1,zapopan,83,0,06/04/2024
primavera,agua,2,2,guadalajara,66,0,06/04/2024
primavera,agua,2,3,tonala,97,0,06/04/2024
primavera,agua,2,4,tlaquepaque,99,0,06/04/2024
primavera,agua,2,5,el_salto,98,0,06/04/2024
primavera,agua,2,6,tlajomulco,89,0,06/04/2024
primavera,bebida_energizante,4,1,zapopan,26,0,06/04/2024
primavera,bebida_energizante,4,2,guadalajara,37,0,06/04/2024
primavera,bebida_energizante,4,3,tonala,45,0,06/04/2024
primavera,bebida_energizante,4,4,tlaquepaque,48,0,06/04/2024
primavera,bebida_energizante,4,5,el_salto,43,0,06/04/2024
primavera,bebida_energizante,4,6,tlajomulco,29,0,06/04/2024
primavera,jugo,3,1,zapopan,39,0,06/04/2024
primavera,jugo,3,2,guadalajara,66,0,06/04/2024
primavera,jugo,3,3,tonala,48,0,06/04/2024
primavera,jugo,3,4,tlaquepaque,65,0,06/04/2024
primavera,jugo,3,5,el_salto,53,0,06/04/2024
primavera,jugo,3,6,tlajomulco,55,0,06/04/2024
primavera,refresco,1,1,zapopan,110,0,06/04/2024
primavera,refresco,1,2,guadalajara,129,0,06/04/2024
primavera,refresco,1,3,tonala,120,0,06/04/2024
primavera,refresco,1,4,tlaquepaque,107,0,06/04/2024
primavera,refresco,1,5,el_salto,114,0,06/04/2024
primavera,refresco,1,6,tlajomulco,111,0,06/04/2024
primavera,agua,2,1,zapopan,98,0,07/04/2024
primavera,agua,2,2,guadalajara,99,0,07/04/2024
primavera,agua,2,3,tonala,93,0,07/04/2024
primavera,agua,2,4,tlaquepaque,107,0,07/04/2024
primavera,agua,2,5,el_salto,105,0,07/04/2024
primavera,agua,2,6,tlajomulco,113,0,07/04/2024
primavera,bebida_energizante,4,1,zapopan,41,0,07/04/2024
primavera,bebida_energizante,4,2,guadalajara,38,0,07/04/2024
primavera,bebida_energizante,4,3,tonala,44,0,07/04/2024
primavera,bebida_energizante,4,4,tlaquepaque,38,0,07/04/2024
primavera,bebida_energizante,4,5,el_salto,46,0,07/04/2024
primavera,bebida_energizante,4,6,tlajomulco,33,0,07/04/2024
primavera,jugo,3,1,zapopan,61,0,07/04/2024
primavera,jugo,3,2,guadalajara,81,0,07/04/2024
primavera,jugo,3,3,tonala,67,0,07/04/2024
primavera,jugo,3,4,tlaquepaque,64,0,07/04/2024
primavera,jugo,3,5,el_salto,74,0,07/04/2024
primavera,jugo,3,6,tlajomulco,59,0,07/04/2024
primavera,refresco,1,1,zapopan,109,0,07/04/2024
primavera,refresco,1,2,guadalajara,113,0,07/04/2024
primavera,refresco,1,3,tonala,115,0,07/04/2024
primavera,refresco,1,4,tlaquepaque,111,0,07/04/2024
primavera,refresco,1,5,el_salto,133,0,07/04/2024
primavera,refresco,1,6,tlajomulco,113,0,07/04/2024
primavera,agua,2,1,zapopan,76,0,08/04/2024
primavera,agua,2,2,guadalajara,100,0,08/04/2024
primavera,agua,2,3,tonala,108,0,08/04/2024
primavera,agua,2,4,tlaquepaque,104,0,08/04/2024
primavera,agua,2,5,el_salto,107,0,08/04/2024
primavera,agua,2,6,tlajomulco,104,0,08/04/2024
primavera,bebida_energizante,4,1,zapopan,45,0,08/04/2024
primavera,bebida_energizante,4,2,guadalajara,52,0,08/04/2024
primavera,bebida_energizante,4,3,tonala,28,0,08/04/2024
primavera,bebida_energizante,4,4,tlaquepaque,32,0,08/04/2024
primavera,bebida_energizante,4,5,el_salto,42,0,08/04/2024
primavera,bebida_energizante,4,6,tlajomulco,53,0,08/04/2024
primavera,jugo,3,1,zapopan,63,0,08/04/2024
primavera,jugo,3,2,guadalajara,66,0,08/04/2024
primavera,jugo,3,3,tonala,72,0,08/04/2024
primavera,jugo,3,4,tlaquepaque,54,0,08/04/2024
primavera,jugo,3,5,el_salto,53,0,08/04/2024
primavera,jugo,3,6,tlajomulco,43,0,08/04/2024
primavera,refresco,1,1,zapopan,106,0,08/04/2024
primavera,refresco,1,2,guadalajara,127,0,08/04/2024
primavera,refresco,1,3,tonala,126,0,08/04/2024
primavera,refresco,1,4,tlaquepaque,117,0,08/04/2024
primavera,refresco,1,5,el_salto,114,0,08/04/2024
primavera,refresco,1,6,tlajomulco,128,0,08/04/2024
primavera,agua,2,1,zapopan,89,0,09/04/2024
primavera,agua,2,2,guadalajara,93,0,09/04/2024
primavera,agua,2,3,tonala,92,0,09/04/2024
primavera,agua,2,4,tlaquepaque,103,0,09/04/2024
primavera,agua,2,5,el_salto,93,0,09/04/2024
primavera,agua,2,6,tlajomulco,97,0,09/04/2024
primavera,bebida_energizante,4,1,zapopan,36,0,09/04/2024
primavera,bebida_energizante,4,2,guadalajara,45,0,09/04/2024
primavera,bebida_energizante,4,3,tonala,54,0,09/04/2024
primavera,bebida_energizante,4,4,tlaquepaque,32,0,09/04/2024
primavera,bebida_energizante,4,5,el_salto,47,0,09/04/2024
primavera,bebida_energizante,4,6,tlajomulco,22,0,09/04/2024
primavera,jugo,3,1,zapopan,36,0,09/04/2024
primavera,jugo,3,2,guadalajara,58,0,09/04/2024
primavera,jugo,3,3,tonala,67,0,09/04/2024
primavera,jugo,3,4,tlaquepaque,63,0,09/04/2024
primavera,jugo,3,5,el_salto,45,0,09/04/2024
primavera,jugo,3,6,tlajomulco,45,0,09/04/2024
primavera,refresco,1,1,zapopan,118,0,09/04/2024
primavera,refresco,1,2,guadalajara,132,0,09/04/2024
primavera,refresco,1,3,tonala,113,0,09/04/2024
primavera,refresco,1,4,tlaquepaque,126,0,09/04/2024
primavera,refresco,1,5,el_salto,124,0,09/04/2024
primavera,refresco,1,6,tlajomulco,132,0,09/04/2024
primavera,agua,2,1,zapopan,106,0,10/04/2024
primavera,agua,2,2,guadalajara,95,0,10/04/2024
primavera,agua,2,3,tonala,101,0,10/04/2024
primavera,agua,2,4,tlaquepaque,102,0,10/04/2024
primavera,agua,2,5,el_salto,97,0,10/04/2024
primavera,agua,2,6,tlajomulco,101,0,10/04/2024
primavera,bebida_energizante,4,1,zapopan,41,0,10/04/2024
primavera,bebida_energizante,4,2,guadalajara,27,0,10/04/2024
primavera,bebida_energizante,4,3,tonala,24,0,10/04/2024
primavera,bebida_energizante,4,4,tlaquepaque,38,0,10/04/2024
primavera,bebida_energizante,4,5,el_salto,19,0,10/04/2024
primavera,bebida_energizante,4,6,tlajomulco,45,0,10/04/2024
primavera,jugo,3,1,zapopan,62,0,10/04/2024
primavera,jugo,3,2,guadalajara,45,0,10/04/2024
primavera,jugo,3,3,tonala,34,0,10/04/2024
primavera,jugo,3,4,tlaquepaque,59,0,10/04/2024
primavera,jugo,3,5,el_salto,63,0,10/04/2024
primavera,jugo,3,6,tlajomulco,81,0,10/04/2024
primavera,refresco,1,1,zapopan,118,0,10/04/2024
primavera,refresco,1,2,guadalajara,134,0,10/04/2024
primavera,refresco,1,3,tonala,124,0,10/04/2024
primavera,refresco,1,4,tlaquepaque,131,0,10/04/2024
primavera,refresco,1,5,el_salto,109,0,10/04/2024
primavera,refresco,1,6,tlajomulco,116,0,10/04/2024
primavera,agua,2,1,zapopan,111,0,11/04/2024
primavera,agua,2,2,guadalajara,70,0,11/04/2024
primavera,agua,2,3,tonala,111,0,11/04/2024
primavera,agua,2,4,tlaquepaque,89,0,11/04/2024
primavera,agua,2,5,el_salto,78,0,11/04/2024
primavera,agua,2,6,tlajomulco,98,0,11/04/2024
primavera,bebida_energizante,4,1,zapopan,43,0,11/04/2024
primavera,bebida_energizante,4,2,guadalajara,52,0,11/04/2024
primavera,bebida_energizante,4,3,tonala,44,0,11/04/2024
primavera,bebida_energizante,4,4,tlaquepaque,51,0,11/04/2024
primavera,bebida_energizante,4,5,el_salto,58,0,11/04/2024
primavera,bebida_energizante,4,6,tlajomulco,34,0,11/04/2024
primavera,jugo,3,1,zapopan,47,0,11/04/2024
primavera,jugo,3,2,guadalajara,64,0,11/04/2024
primavera,jugo,3,3,tonala,52,0,11/04/2024
primavera,jugo,3,4,tlaquepaque,63,0,11/04/2024
primavera,jugo,3,5,el_salto,74,0,11/04/2024
primavera,jugo,3,6,tlajomulco,61,0,11/04/2024
primavera,refresco,1,1,zapopan,103,0,11/04/2024
primavera,refresco,1,2,guadalajara,122,0,11/04/2024
primavera,refresco,1,3,tonala,130,0,11/04/2024
primavera,refresco,1,4,tlaquepaque,122,0,11/04/2024
primavera,refresco,1,5,el_salto,114,0,11/04/2024
primavera,refresco,1,6,tlajomulco,109,0,11/04/2024
primavera,agua,2,1,zapopan,90,0,12/04/2024
primavera,agua,2,2,guadalajara,117,0,12/04/2024
primavera,agua,2,3,tonala,100,0,12/04/2024
primavera,agua,2,4,tlaquepaque,98,0,12/04/2024
primavera,agua,2,5,el_salto,113,0,12/04/2024
primavera,agua,2,6,tlajomulco,104,0,12/04/2024
primavera,bebida_energizante,4,1,zapopan,25,0,12/04/2024
primavera,bebida_energizante,4,2,guadalajara,50,0,12/04/2024
primavera,bebida_energizante,4,3,tonala,49,0,12/04/2024
primavera,bebida_energizante,4,4,tlaquepaque,29,0,12/04/2024
primavera,bebida_energizante,4,5,el_salto,43,0,12/04/2024
primavera,bebida_energizante,4,6,tlajomulco,37,0,12/04/2024
primavera,jugo,3,1,zapopan,66,0,12/04/2024
primavera,jugo,3,2,guadalajara,65,0,12/04/2024
primavera,jugo,3,3,tonala,51,0,12/04/2024
primavera,jugo,3,4,tlaquepaque,48,0,12/04/2024
primavera,jugo,3,5,el_salto,54,0,12/04/2024
primavera,jugo,3,6,tlajomulco,63,0,12/04/2024
primavera,refresco,1,1,zapopan,122,0,12/04/2024
primavera,refresco,1,2,guadalajara,118,0,12/04/2024
primavera,refresco,1,3,tonala,117,0,12/04/2024
primavera,refresco,1,4,tlaquepaque,138,0,12/04/2024
primavera,refresco,1,5,el_salto,119,0,12/04/2024
primavera,refresco,1,6,tlajomulco,114,0,12/04/2024
primavera,agua,2,1,zapopan,115,0,13/04/2024
primavera,agua,2,2,guadalajara,88,0,13/04/2024
primavera,agua,2,3,tonala,96,0,13/04/2024
primavera,agua,2,4,tlaquepaque,99,0,13/04/2024
primavera,agua,2,5,el_salto,84,0,13/04/2024
primavera,agua,2,6,tlajomulco,98,0,13/04/2024
primavera,bebida_energizante,4,1,zapopan,34,0,13/04/2024
primavera,bebida_energizante,4,2,guadalajara,59,0,13/04/2024
primavera,bebida_energizante,4,3,tonala,24,0,13/04/2024
primavera,bebida_energizante,4,4,tlaquepaque,11,0,13/04/2024
primavera,bebida_energizante,4,5,el_salto,38,0,13/04/2024
primavera,bebida_energizante,4,6,tlajomulco,55,0,13/04/2024
primavera,jugo,3,1,zapopan,63,0,13/04/2024
primavera,jugo,3,2,guadalajara,61,0,13/04/2024
primavera,jugo,3,3,tonala,49,0,13/04/2024
primavera,jugo,3,4,tlaquepaque,37,0,13/04/2024
primavera,jugo,3,5,el_salto,67,0,13/04/2024
primavera,jugo,3,6,tlajomulco,50,0,13/04/2024
primavera,refresco,1,1,zapopan,128,0,13/04/2024
primavera,refresco,1,2,guadalajara,119,0,13/04/2024
